,LST_Day_01_x,LST_Day_02_x,LST_Day_03_x,LST_Day_04_x,LST_Day_05_x,LST_Day_06_x,LST_Day_07_x,LST_Day_08_x,LST_Day_09_x,LST_Day_10_x,LST_Day_11_x,LST_Day_12_x,Id,LST_Night_01_x,LST_Night_02_x,LST_Night_03_x,LST_Night_04_x,LST_Night_05_x,LST_Night_06_x,LST_Night_07_x,LST_Night_08_x,LST_Night_09_x,LST_Night_10_x,LST_Night_11_x,LST_Night_12_x
76,-0.729026,-1.6323261,-1.6471253,-1.0658814,0.25296,-1.0622497,-3.1716251,-3.0747126,-0.5576901,0.2574656,0.6571327,-0.2126878,15801,1.1272307,0.9994795,0.8942158,0.4113251,0.6657177,0.4029913,-0.0425592,-0.143696,-0.3863379,-0.1912067,0.4930697,0.6988279
77,-0.3363167,-0.0776075,0.3044712,-0.2466428,0.6979351,-0.1770907,1.4586042,1.2134493,0.7369766,0.6214755,1.2047534,1.021128,16433,0.3766284,0.1357717,-0.0961999,-0.0379223,0.4975696,-0.1268083,-0.0226792,-0.7615431,-0.6288013,-0.638752,-0.4081375,-0.0119144
78,-1.719705,-0.0570723,0.6829564,-0.3140352,0.2077488,0.1180834,-0.671809,-0.6100518,-0.3992596,-0.4200856,-1.6505717,0.4594602,24472,0.7164468,-0.1742681,0.2972973,0.2444755,0.6257513,0.3858837,-1.0218672,0.0639181,0.16837,-0.1040742,0.2926145,-0.4077326
79,0.3014527,0.2771556,1.0519156,1.3351521,1.4837572,3.6716685,1.6967184,0.9990489,1.4242342,0.3212289,-0.7686643,-0.047974,27307,0.0744999,0.0397343,0.0554597,-0.1221315,0.1504824,0.0979272,-0.5510222,0.2090967,-0.009887,-0.6145616,-0.7400273,-0.523526
80,-0.2465979,-0.2577094,-0.6258116,-0.1183914,-0.1696891,-0.2271205,-0.3440856,-0.498014,0.4313042,0.0829271,0.7711638,0.6294268,23977,-0.1558728,0.0559646,-0.2270993,0.2737119,0.3466862,0.1768482,-0.1936489,-0.1108814,0.062553,0.1351327,0.2205015,-0.2500853
81,0.3123962,0.7598675,-1.5973709,-2.2419042,-1.0543605,-1.2902794,-2.3531608,-2.0975521,-2.0943803,-0.9502047,0.373997,1.4938518,24139,-0.6921824,0.5495969,-0.1776892,-0.1419452,0.0319605,0.0426819,0.6265628,0.1141296,0.5096994,-0.1536121,0.0213997,0.74154
82,-0.2660662,0.5870756,1.531788,-1.2981549,0.0919046,-0.2344595,0.904711,-0.3125583,-0.0949139,0.4588949,0.3269849,0.2894275,3395,-0.1850202,0.1018526,0.3450161,-0.1043852,0.4935642,0.3783881,0.6185815,-0.0310029,0.404055,0.215341,0.0365156,-0.0836314
83,0.3251359,0.9598992,-0.0932574,-1.6478349,0.2858739,-0.4742259,-0.1796089,0.0954726,0.4914935,-0.4350834,0.1768103,0.406752,21377,-0.1929496,-0.1052655,-0.0651987,0.4510123,0.5510373,0.1923173,0.0914589,0.2080632,-0.1092508,-0.4469243,-0.1665872,-0.6883805
84,-0.3556142,-0.526539,-0.2063804,-0.5246812,-0.3103857,-0.5167718,-1.2961794,-0.74159,0.2867536,0.7274382,0.6750364,-0.3142392,15802,-0.0199376,-0.0453828,0.1859372,-0.4349275,0.0317145,-0.2872948,0.1904079,-0.4358423,-0.5855917,-0.7027878,-0.6136547,-0.5588161
85,-0.527415,-2.3518931,-2.7392511,-2.4609552,-4.8170523,-5.449836,-4.6042436,-5.8033056,-5.3219965,-2.0757941,-0.9802439,-1.2516214,2851,-0.3098028,0.1291454,0.4650977,-0.1185508,1.3808768,0.8406702,-1.2220931,-0.7366603,-0.3467621,0.2890483,0.3751298,0.7916279
86,0.1944071,0.0633378,-0.24463,-0.3377063,-0.3505768,-0.3650178,0.0788159,-0.0056924,0.1073232,0.1011106,0.3046782,0.2475139,26674,0.2201937,0.0411307,-0.0239563,0.0438435,-0.1655452,-0.1496634,-0.0963126,-0.1786998,-0.1437903,0.1237747,-0.493858,-0.0523891
87,-0.5303858,-0.3901092,1.3567572,0.4247577,0.5554505,0.0919368,1.0326817,0.9242485,1.1516069,1.2716845,1.3303492,1.6261216,15825,0.124843,0.3206269,0.3274778,0.3335184,0.7734024,0.7689848,-0.2815924,-0.4691241,-1.0500035,-0.6810789,-0.731624,-0.7695244
88,-0.1418053,-0.1834345,-0.0231767,0.0404909,0.6323092,0.9111441,0.656474,0.9247507,0.7523738,0.2219983,-0.2044133,0.2956174,26675,0.6027149,0.5111402,0.0886864,0.2346313,0.2680115,0.1287768,0.5435526,-0.4173453,-0.0528499,-0.1726406,-0.8204406,0.027846
89,-0.5881858,-1.2699873,-1.282262,-1.0984198,-0.3892905,-0.8437014,-0.7520599,-0.5624457,-0.2624243,-0.2889566,-0.0641354,-0.6068575,16743,1.0530713,1.1222661,1.0148071,0.2418377,0.7348877,0.8345716,0.6389086,-0.6824542,-0.0057638,0.2070921,0.6755659,1.0443533
90,-0.8980544,-1.3260866,0.7039991,0.4020492,-0.4237369,-1.1032668,-1.9391487,-3.5726265,-3.1234173,-1.7944812,-1.5421755,-1.7288845,17656,0.6727278,1.146224,-0.0208999,-0.0835621,0.7935868,0.8890569,0.4874243,0.3895959,1.6304915,1.5509292,1.8817543,1.6022125
91,-0.5778116,0.8694493,1.4566935,-0.5551226,1.1498559,-0.0206546,0.3091528,1.0091881,1.1884979,0.9452441,0.9654023,-0.4830417,12314,-0.6252689,-0.0442933,0.6583954,0.6816295,0.4706461,-0.1844347,0.1346681,-0.7778437,-0.6288957,-0.6395441,-0.9343973,-0.1628146
92,-0.8371485,-1.9624306,-0.800259,0.8938561,3.6784789,-1.0236047,-2.363961,0.4877927,0.4926588,1.0397016,0.8557857,0.3104166,16737,1.5015631,0.5266363,-1.2214277,-0.9065615,-0.2324227,-0.3151661,-1.138967,-2.2328665,-2.5011731,-1.3345542,-0.7740104,1.438356
93,0.7354034,-0.9791255,-1.0348556,-0.9230558,-1.8117849,-2.1775237,-2.221275,-0.983439,-1.748713,-1.0677285,-0.8699981,-0.1444039,3689,1.7086583,1.2419267,1.3663906,1.381126,1.107349,1.2340621,0.7952383,0.9764532,1.42011,1.2393516,1.4286051,0.8201579
94,-0.7713731,-2.4572901,-0.5172602,-1.0866088,0.3651645,-2.2116009,-4.19032,-6.3507914,-3.9017186,-2.0887573,-0.188635,-1.1117424,18532,1.1351127,1.7445692,0.6167239,-0.8811063,0.1590998,-0.008051,-0.6859123,-1.2806253,-1.9444971,-1.1276485,-0.0807295,1.6970603
95,-0.3608784,0.160009,0.9811836,-1.9165889,1.4531817,-1.7831961,-1.7748966,-1.7086231,0.2054207,0.8617979,-0.3286999,0.4186507,15475,1.3589399,1.0754396,0.7679069,0.3615462,2.2844882,0.8563982,0.3616368,0.3266139,-0.3708855,0.593906,1.468041,2.4247622
96,-0.793398,-1.0414097,-1.8363335,-1.6363508,-2.3793337,-4.8349816,-4.6784415,-3.9731805,-1.8270013,-0.9143425,-0.3918074,-0.0255616,14286,0.168368,0.3996477,0.7687018,0.6747521,0.2545685,-0.0282507,-0.3043742,-0.2790863,0.1043376,0.3195122,0.6545224,0.5584853
97,-0.0600936,-0.1773336,0.5018608,0.4037841,0.3359582,-0.2800296,-0.0616459,0.1084289,-0.2789574,0.4743253,0.0499474,-0.953203,19284,0.0945269,0.0956478,-0.0679712,0.0067392,0.1921799,0.0086559,-0.0618985,-0.1433516,0.119798,-0.0292779,-0.1635297,-0.3828816
98,-0.0526794,0.4696649,1.2615083,0.8793148,0.152394,0.4173027,0.8412675,-0.1496369,-0.5216674,-0.0398003,-0.4454237,0.3074251,24290,-0.2641524,-0.1237332,-0.0688663,-0.208512,0.0185589,-0.2952988,-0.5568229,0.0582225,-0.2144081,0.2070205,0.4393233,0.4156574
99,0.1960542,-0.0016143,-0.28353,0.3573083,-0.4297861,-0.9101364,-1.8767027,-0.4057054,-0.9993144,-0.8170724,0.0957889,0.3449656,27349,-0.1220983,-0.2971112,0.3448123,0.219,0.0480034,0.3854829,-0.0133944,0.3583381,0.0865975,-0.2790278,-0.2130406,-0.1343317
100,-0.5884419,-0.5613741,0.7070232,0.0665527,1.5390226,1.5108535,0.8159004,0.2368034,0.4936233,0.2551258,1.6703287,0.273075,17636,-0.1571556,0.50034,0.0062494,0.8309952,-0.2452852,0.0744489,-0.0479164,0.0856824,-0.2128469,-0.1732659,-0.1813006,0.3646572
101,0.8658483,1.0934663,1.5128375,1.5696422,2.6025086,1.3655651,1.2420106,1.5746955,0.5219622,0.4179631,0.7992724,-0.0050877,7616,-0.6612677,-0.3563293,-0.6985846,-0.9530035,-0.4947299,-0.558944,-0.5664148,-0.6077459,-0.301248,-0.9282535,-1.0467723,-1.8037895
102,-0.8698386,0.1014246,-0.6123906,0.2597963,0.2643131,-2.4639342,-2.5445318,-2.2624726,-1.6579659,-0.8701472,0.043527,-0.2919778,27443,-0.1962157,-0.4372107,0.1067097,0.306033,0.3364349,-0.0894612,-0.1372983,0.084448,0.2507281,-0.356377,-0.0647414,0.1927812
103,-0.653042,-0.9710855,0.2247812,-0.082518,-0.3930222,-0.8318835,0.6615454,-0.4647216,-0.1913431,0.3106595,1.4761827,-0.4598737,13773,0.0117961,-0.5197152,-0.612428,-0.3462259,0.8259397,0.5679238,0.3763707,0.8579478,0.3940502,0.5914506,0.0838751,-0.1975048
104,0.2541831,0.1049144,0.3367083,0.1459847,-0.1054372,-0.6518344,-0.3047418,-0.9502302,-0.7454337,-0.3591505,-0.3003112,-1.1286447,16432,0.3628151,0.5858535,-0.0981548,-0.0924373,-0.0148427,0.5245438,0.1033644,0.3443105,0.3958658,0.5182425,1.1331196,0.5430165
105,0.1372404,-0.4052673,-0.469362,-0.3785016,0.2063561,-0.9172279,-1.7820496,-1.5776942,-0.4262527,-0.2550143,0.1087107,0.2670934,9234,0.0931415,0.256173,0.0764999,0.0664292,0.1156726,0.0696986,-0.1415339,-0.1451008,-0.2289333,-0.1705558,-0.2290967,0.356573
106,0.3931977,-1.1429747,-1.5242828,-1.446398,1.5577229,0.1567078,-0.59917,-0.6818544,0.3141885,1.5025759,1.3336724,1.7412769,14120,2.2307375,1.2061256,-0.1072919,0.2736509,0.2552305,0.0645494,0.7270517,0.901632,-0.3668117,-1.3552235,-0.8288085,0.4011719
107,0.3177184,0.189122,-0.2162568,-0.5158059,-0.1533959,-0.0945278,-0.266395,-0.0654851,-0.0191169,0.5867017,0.8661237,0.0950554,16119,-0.5601043,-0.0842842,0.3562632,-0.1548839,0.0759794,-0.0467228,0.2353289,0.2238302,-0.2172425,-0.2592368,-0.593539,-0.817941
108,-0.6781941,0.1334525,-0.0616082,0.4301964,0.8623034,0.4306716,0.6741122,0.417834,-0.3192316,0.0840589,0.2965359,0.3703082,3609,0.012929,0.3305647,0.3178042,0.1439545,-0.2505861,0.9222831,0.4111416,0.130223,0.3739242,-0.0167022,-0.2036808,0.013004
109,-0.5424793,-0.8133042,-0.8675753,-2.1480123,-2.5975433,-3.8366305,-4.7798267,-4.6319482,-3.6909222,-1.232206,-0.5447338,-2.1654229,8421,0.1723981,-0.073514,0.216932,-0.0138176,-0.0111604,-0.6679519,-0.269192,-0.3643452,-0.33217,0.5008057,0.4031619,0.9140832
110,-0.1948734,-0.0351832,-2.2202036,-1.1096511,-0.6565666,0.0731517,0.9116027,-0.0798855,-0.116429,0.1038086,-0.9822392,-0.4300574,23458,-0.4689359,-0.1951853,0.1318847,0.6495875,0.1450941,0.197983,-0.1382824,0.0828364,0.229992,-0.6055821,0.4104592,0.4130673
111,-0.2448147,-1.0416622,-0.5762476,-0.4578543,-0.9283081,-2.2545567,-2.2505059,-2.5827627,-1.882353,-0.326852,0.0476545,0.397223,15807,1.5476749,1.1261392,0.3517178,0.3959858,0.6195446,0.0731577,0.3516593,0.5104382,0.6723308,0.6420233,1.3874333,1.6204504
112,-0.2864168,-0.5155841,-0.6754024,-1.261058,-0.930088,1.1598764,-0.8486128,-0.4635613,-0.9717463,-1.4931408,-0.5572718,0.9577895,28336,-0.56364,-0.2006843,1.2133123,1.40278,0.4317756,0.7776655,0.4278944,0.4747252,-0.0157736,0.527913,-0.1075648,0.2555972
113,1.4122666,2.3748826,3.0966959,0.6252545,0.8316346,-0.3524204,0.4997732,0.576008,1.0373426,1.2587776,1.9840154,0.1162842,7979,-2.1836544,-2.3821924,-1.5749195,-0.7778279,0.0236138,-0.7484895,-0.1430014,-0.6431521,-1.3656339,-1.9532118,-2.5415705,-2.7022495
114,-0.3164282,-1.2908263,-0.0834677,1.0891166,1.127897,2.0487982,-0.8916773,-0.6888454,-0.4909632,1.2422192,0.3061917,0.913279,28430,0.5363037,-0.0568592,0.7666792,-0.041229,0.7608219,0.2404495,-0.1642671,-0.3671929,0.0193471,-0.2457919,-0.1929741,-0.0534122
115,0.322789,-0.5353844,0.4656497,-0.1615698,-0.3961309,-0.7975016,-1.1320454,-1.6345833,-0.1491131,-0.5446832,-0.302293,0.4354908,16118,0.7481378,0.0694353,-0.7139378,-0.137232,0.1910359,-0.3543227,0.4565697,0.2681759,0.2540741,-0.0009407,-0.1921638,0.0046668
116,-0.4810959,0.349467,-1.1731873,-0.8109191,0.0612416,0.2358779,-1.0992955,0.0926953,0.1802668,0.6354497,1.707099,0.2708837,6692,-0.1123737,0.2174533,-0.2758693,0.2271249,-0.1700791,0.7834953,-0.3797095,-0.0250039,-0.5777176,-0.1733328,0.216694,-0.2251045
117,-0.6288884,-0.9778649,-0.3777886,0.8346359,0.1888877,-1.5631922,-2.6419284,-1.7841525,-0.3584936,-0.6994126,0.0631435,0.1549488,25538,-0.2726628,-0.4236641,0.0096462,0.3319162,0.6033874,0.0003065,-0.3023089,-0.5734781,-0.5567797,-0.4680098,-0.2612135,0.5436569
118,-0.1794567,-0.2126117,0.5639713,-0.1107317,-0.1275223,-0.0502875,0.3148368,-1.0008457,-0.9510213,-0.5225011,-0.3690613,-0.1491555,16751,0.7383069,0.7138779,0.3060651,0.034248,0.3811872,0.1640549,0.3177002,0.652562,0.6304404,0.5519172,0.4833765,0.5928195
119,1.4734415,-2.1012819,-1.8959365,-1.017935,-1.8059378,-4.380686,-3.0400757,-2.6568045,-1.2777307,-0.5080993,0.181187,-1.3023114,19368,1.1454871,0.7493065,1.2168124,0.2202125,0.0851512,-0.4622225,-1.1913843,-1.0877321,-0.7705531,-0.5237323,0.1999767,1.9895538
120,-0.568708,-2.3461085,-2.6462768,-1.526228,-2.0010946,-4.1996216,-5.5852187,-5.2196806,-3.3367192,-1.3311269,-0.7316114,-0.284125,15133,1.1620138,0.7969651,0.9549672,-0.2016407,-0.068134,0.1257611,-0.5789341,-0.4633457,-0.0591954,0.226503,0.7364957,1.499398
121,1.2154462,-0.7959385,-1.1779086,-0.6143292,0.1944938,-0.9864427,-2.0256102,-2.0813716,-1.4107469,-0.3324322,1.2533547,-1.2704901,19366,-0.0680316,-0.7941641,0.0155481,-0.5331349,-0.2399978,0.1473646,-0.6121007,-0.8639188,-0.6360289,-0.6785352,-0.515067,0.2155122
122,-0.7114243,-1.5601161,-0.4623648,-0.7589097,-1.9235647,-2.6817663,-4.4791454,-5.9442138,-5.1323671,-2.0919526,0.2097736,-0.2110851,17050,2.4555479,1.2031599,0.2650129,0.7800351,1.4795988,1.3217388,0.1793573,0.6630371,1.0592082,1.0942877,0.0353778,2.9958473
123,-0.1113439,-0.696466,0.4868794,-1.7047079,-1.4473747,-0.8904618,-1.2728162,-0.5591416,-1.5305988,-0.5307095,0.1620861,-2.0545598,19110,-0.2246152,-0.1224571,-0.1430386,-0.68398,-0.1292749,-0.0570631,-0.7548867,-0.8039934,-0.4303026,-0.2632141,0.2421224,1.8115245
124,1.0842651,1.4853347,-0.3414865,0.1419691,-2.2866378,-1.0590321,-1.0964285,-0.562684,-0.0843947,-1.1868016,-0.4902379,0.6332433,23708,-2.7195274,0.6950273,-0.0916857,-0.4660581,-0.6474105,-0.3003268,0.7269018,0.1626141,0.7012006,-0.2018949,-0.4656438,4.0552158
125,-2.2543334,-2.8427208,-1.8072669,-1.2358014,-2.4076666,-3.2793348,-2.9107705,-2.4611297,-2.7348294,-2.2933225,-0.9137779,-1.6693395,3448,-0.9372206,-0.224909,0.5394154,-0.2707315,1.151744,0.2323045,-4.0560011,-0.6455272,-0.6641425,0.5130278,0.1940077,-0.2184932
126,-1.7119472,-0.7843894,-0.212142,0.7082047,0.4080549,0.4743831,1.3450882,1.4101786,0.4056027,0.5392087,0.1906628,-0.2914959,24920,0.1268493,0.1828693,-0.3699947,0.5411169,0.1155201,0.1095571,-0.182924,-0.1238077,-0.2435839,-0.1137252,-0.8069877,0.5469752
127,0.064011,0.5740647,1.3800146,1.6555026,2.1184814,1.4335246,0.9237495,0.4698165,0.3507472,0.032728,0.1884166,0.2073682,7928,-0.0749439,0.1770099,-0.4926839,-0.0662409,0.1501973,-0.0888975,0.1432627,0.0226809,-0.7311074,-0.4805477,-1.1267353,0.0230939
128,-0.3016134,0.4874385,0.2449903,0.4663576,-1.3405136,0.2177726,1.2067464,1.4397187,1.4782375,0.1833899,0.0134895,0.2661807,10101,-0.0270318,-0.7051869,0.4322639,-0.4746578,-0.5527136,-0.2627968,0.4903792,0.2728279,-0.1602589,-0.3040729,-0.3057254,-0.2226092
129,-0.3910349,0.0688498,-0.8751958,-1.4445592,-0.7630391,-0.8700472,-1.8858752,-1.3669477,-0.8894448,-0.7499384,0.234135,-0.0696704,14791,0.8509231,0.1226248,-0.0353007,0.2733363,0.3425872,0.3931308,-0.2820228,-0.3685219,0.2504891,0.3085104,-0.2323151,-0.4091194
130,-0.0810719,0.4541924,-0.3754239,-0.2994407,-0.6970283,-1.3572487,-0.9403988,-0.6018664,-1.1374236,-0.3869409,0.2031702,-0.4002139,27339,0.20499,-0.4859802,0.2450649,0.3566568,0.1967978,0.0990687,-0.003298,0.1065144,0.1668147,0.0230242,0.133698,-0.097244
131,-1.4516632,0.7282907,0.5607378,0.5739279,0.1788728,0.4336315,0.8050171,2.5816191,1.2530642,0.9046676,0.5730909,0.3378112,3053,0.3562014,-0.1069757,0.3800824,-0.0287891,0.3833519,0.6278965,0.7219056,0.4123157,-0.0596516,-0.1809199,-0.508115,-0.4314589
132,0.0538376,0.6926486,3.1224761,2.037279,4.0816276,3.0752702,3.1329634,4.447372,4.219212,3.6415835,2.0652873,0.0690669,16458,-0.6882362,0.0713157,0.1064421,0.1679689,0.9959529,0.3622673,-1.2611641,-2.5037985,-2.671409,-2.6402906,-2.6413892,-1.2832237
133,-0.2851773,0.5655413,-0.2910924,-0.5728338,-0.3422283,-0.6405194,-0.8267581,-0.306639,0.1071208,0.146763,0.4367626,-0.2649514,3828,0.0460096,-0.0440737,-0.1006781,0.1425082,0.3751148,-0.2275181,-0.2044865,0.0005905,0.2513985,-0.0076168,0.0984204,0.0417309
134,0.0762854,0.5783179,-0.0237405,-0.4951786,-0.2195559,0.1204378,-1.6290383,-1.1765297,-0.2093163,-0.5843831,0.4710057,0.315731,27901,0.4658955,0.0891406,0.5023205,0.0631013,0.3227411,0.0284334,-0.2355728,-0.196249,0.1381913,0.3625855,0.1233648,-0.4603382
135,0.1971405,-0.4922466,-0.3122715,-0.4120881,-0.3004473,-1.0955225,0.2518659,-0.4965587,-0.354153,-0.1721855,0.0467949,-0.2589892,10836,-0.1477234,0.5417724,0.3263527,0.2458754,0.3770783,0.4120814,0.2289791,0.1444587,0.366474,0.2860457,0.135996,0.3933041
136,-0.5664463,0.0172416,3.2111922,6.9483056,6.7637835,6.0751492,3.3132806,3.315251,2.8366065,0.8927714,-0.0491832,-0.7630254,27834,-1.2678984,-0.628769,-0.9562946,-3.1616442,-1.8779383,-1.4992792,-0.9628903,-1.0596374,-1.3034607,-1.5046812,-2.1265842,-0.526126
137,0.698619,0.6587751,1.4529909,2.8353615,1.8648777,1.3237551,2.1032565,1.8193012,1.9399374,1.4827054,1.4035875,0.99862,15791,0.1778872,-0.0478412,-0.6597923,-0.6562881,-0.0169558,-0.3020175,-0.8392546,-0.8918937,-1.3381358,-1.370943,-1.5953786,-1.0978688
138,-2.4323799,-0.8322048,-0.0680038,0.8595077,0.1874021,-2.1816161,-2.3860522,-1.1910943,0.1791112,-1.2356057,0.0601861,0.7810372,25539,-0.6408488,-0.32894,-0.0962033,0.494052,0.5871561,0.3530865,0.0241371,-0.2198433,-0.7450669,-0.6104997,0.2591473,0.1199253
139,0.1836815,0.183824,-0.720574,-1.7007089,0.5328872,2.0926304,-1.4957743,-0.9826751,-0.8798497,-0.2868197,1.8574481,1.5357875,28298,-2.2451108,-0.1899364,-0.570068,-1.1508505,0.1126061,-0.2404256,-0.0906198,-0.1376758,0.4142932,-1.5767782,-0.8469264,-0.7338506
140,-0.2701903,-0.5212572,-0.086511,-0.0917648,0.302727,-0.745549,-0.6889962,-0.4240028,-0.2088078,-0.0168423,0.2703349,-0.2900366,14287,0.040915,0.0120651,0.0415863,0.2535811,-0.1130301,0.2745845,0.1188509,0.2479143,0.1279581,0.2076707,0.1385483,-0.0591128
141,-2.2607543,0.1713041,-0.666924,0.4385579,-0.2390167,-2.0427325,-2.8335479,-2.6427246,-0.9342028,0.6013487,0.0098228,1.0161944,24757,0.4309452,-0.6752197,0.1012906,-0.0075872,0.1531361,-0.4794061,-0.3488336,-0.5343447,-0.4142974,-1.0629814,-0.8165386,1.962279
142,0.3964839,0.3575881,-0.2540252,-0.6479822,-0.1150715,1.4673393,-1.1464185,-0.2701026,-0.77456,0.0925372,0.4925322,0.2680822,28296,-1.649879,0.1701869,0.4277735,-1.0561332,0.0871539,-0.216843,-0.3743908,-0.0824741,0.5579039,-0.3715418,0.0442639,-0.016212
143,0.2568145,0.0321087,0.0453376,-0.1321293,0.0621794,-0.7060401,-0.0581704,0.2401393,0.4614763,0.2203043,-0.1771539,0.3092461,5937,0.3286344,0.2657223,0.1031019,0.1970492,0.2550177,0.293331,0.1244736,0.1641293,0.1057198,0.0816455,0.2026202,-0.0734811
144,0.5011536,-0.2925229,-0.7899555,-0.7343923,0.01712,1.098138,-0.549317,-1.6530393,-1.5811258,-1.2687663,1.9653477,1.1234393,28471,-0.586686,-0.4327329,0.5741423,-0.9924024,-0.2004107,-0.1600547,-1.202964,-0.0898553,-0.0209941,-0.6266682,-0.6588508,-1.9296927
145,-0.9230617,-1.6693345,-0.769081,-1.2578486,-0.7426963,-1.9316191,-3.4940228,-2.7185896,-1.1884825,-0.7283014,-0.5208168,-0.2871911,16422,2.0857027,1.5340145,1.1908947,1.3040571,1.2232027,0.9551825,1.0774814,0.7787531,0.8656671,1.1388182,1.5658424,2.1302067
146,0.6993742,0.8279312,1.5579899,1.4325721,-0.0137378,-1.2351727,-0.5113991,0.54335,1.0740809,0.7369447,0.8430667,0.1297047,17036,-0.4599604,-0.8122084,-0.6460087,0.4219023,0.6069871,0.8353584,0.3107749,0.1652886,0.1823728,0.382813,0.5369554,0.3111062
147,-0.0213423,0.0837246,0.0808496,0.326624,0.5179009,-0.4813227,0.3996147,1.0887723,0.1743092,0.3893297,0.4794418,0.4365402,16742,-0.0198772,-0.0247657,-0.7722744,-0.020553,-0.5490945,-0.2367656,-0.1379397,-1.2024654,-0.6073874,-0.7045763,-0.8225525,-0.4772511
148,-1.1046425,-0.1688742,0.4750973,0.6347993,0.8267448,1.1836585,2.2498945,2.3026874,1.5426398,0.8609445,0.7945733,-0.6462124,21785,0.0155382,0.1807087,0.1525016,-0.2802214,-0.1026611,-0.036697,-0.3805395,-0.1115269,-0.2023982,-0.5240728,-0.1322866,0.0543121
149,-0.795902,0.6097177,0.9213559,1.4267702,1.7916117,1.195207,-0.6585255,-1.1115942,-0.4751173,-0.4561057,0.0489966,-1.4598757,14124,0.8824832,0.7062617,0.4175935,0.4366894,0.3988974,-0.2378758,0.0909491,-0.2051695,0.5698854,0.6510363,0.3180563,0.9053389
150,0.5255359,0.4601844,0.1178389,0.192854,-0.0664911,0.1155135,0.2183481,-0.580033,-0.2275744,0.3183326,0.0161331,1.2498587,8640,-0.4958069,0.0110275,-0.3443435,-0.2314991,0.4641102,-0.0945769,-0.0393823,0.2368463,-0.0747537,-0.1470723,-0.0434226,-0.0061694
151,-1.6397711,-3.3460378,-1.6186469,-1.7738921,-0.5644873,-2.2824253,-4.432682,-4.9924508,-3.4576978,-2.3104112,-1.4859595,-0.9509949,18533,2.0632516,2.4328529,1.0321952,0.2477771,0.8835881,0.2260321,-0.0981798,-0.3745015,-0.6533774,-0.371334,0.4340278,1.9216025
152,-0.022933,-0.2669713,-0.2443515,0.1532755,0.5372527,4.1686771,7.744834,7.8590319,5.5262529,1.3779145,0.6902814,0.523893,23370,0.3669677,0.7178011,0.289072,0.5750574,-0.6335691,-0.2673265,0.3345344,0.3596428,0.2053797,-0.1991275,0.5507368,1.8769073
